expt,t0,t1
111.1358480422127,820787300.995,820787420.995
119.1777626880006,820787420.995,820787540.995
119.2049267158118,820787540.995,820787660.995
119.2176289339752,820787660.995,820787780.995
119.2312403635439,820787780.995,820787900.995
119.236914912374,820787900.995,820788020.995
119.2425038883658,820788020.995,820788140.995
119.2382038532486,820788140.995,820788260.995
119.2311601390082,820788260.995,820788380.995
119.2242073459082,820788380.995,820788500.995
119.204595121064,820788500.995,820788620.995
119.1834532817378,820788620.995,820788740.995
119.1573589144034,820788740.995,820788860.995
119.1186051153248,820788860.995,820788980.995
33.70072291344452,820788980.995,820789100.995
