expt,t0,t1
109.6536771890339,910088151.995,910088271.995
118.6800496680922,910088271.995,910088391.995
118.7036356816082,910088391.995,910088511.995
118.713909770489,910088511.995,910088631.995
118.7201619359766,910088631.995,910088751.995
118.7202849469314,910088751.995,910088871.995
118.7175787059248,910088871.995,910088991.995
118.7062723946838,910088991.995,910089111.995
118.6920566069456,910089111.995,910089231.995
118.6773701685976,910089231.995,910089351.995
118.6426115514003,910089351.995,910089471.995
118.6008680512886,910089471.995,910089591.995
9.840895235645903,910089591.995,910089711.995
