expt,t0,t1
109.90962554795,848341055.995,848341175.995
118.9681734141539,848341175.995,848341295.995
119.0062426305273,848341295.995,848341415.995
119.0291226681285,848341415.995,848341535.995
119.0454403387039,848341535.995,848341655.995
119.054954968646,848341655.995,848341775.995
119.0522059412203,848341775.995,848341895.995
119.0482856355725,848341895.995,848342015.995
119.0359150121569,848342015.995,848342135.995
114.9299556444628,848342135.995,848342255.995
118.9794369389759,848342255.995,848342375.995
118.9389235484127,848342375.995,848342495.995
27.73063743120544,848342495.995,848342615.995
