expt,t0,t1
113.0679185944471,793699125.995,793699245.995
119.0874352090275,793699245.995,793699365.995
119.1133744755927,793699365.995,793699485.995
119.151539961409,793699485.995,793699605.995
119.1607390415105,793699605.995,793699725.995
119.1761635455876,793699725.995,793699845.995
119.1784151808915,793699845.995,793699965.995
119.172901081133,793699965.995,793700085.995
119.1690663483233,793700085.995,793700205.995
119.1463253665841,793700205.995,793700325.995
119.1208941887454,793700325.995,793700445.995
119.0960673690762,793700445.995,793700565.995
119.0490504428135,793700565.995,793700685.995
87.18705936422205,793700685.995,793700805.995
