id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11,aperture_sum_12,aperture_sum_13,aperture_sum_14
1,1178.0723045409122,139.48854538339992,0.7544309459140923,,-0.3594036459454059,49,0.0,12.97006786834372,1554.9174571541819,-7.979268348593739,1178.0723045409122,139.48854538339992,inf,0.0,119.25241655655553,88.89205907293045,6.5242814526317,inf,10351.869152417845,inf,inf,inf,inf,75733.4812617145,inf,inf,64186.4834540434,inf,inf,inf,45261.720475081784,inf
2,1237.303997042471,145.15501269338955,0.622048123696123,0.004225857083425462,-0.34350902927839544,49,0.0,0.940857314623371,153.61291674361476,-5.466069338630354,1237.303997042471,145.15501269338955,14612.154210066574,0.0,455.71639386446213,88.86722071774868,6.526650268691028,31.464860328393712,31.649575545312402,52.5979582407366,282.7616144911066,153.42615936139677,1716.205481046094,17.975571662357748,855.1053549103351,4839.289567352168,1096.5549608429312,352.77595975594136,4355.470693838687,33.273420656892256,793.6030320342209,0.0
3,1209.7511603285418,169.34784491544002,0.6236536436826556,,-0.10919994210723782,49,0.0,0.7966050250500196,125.9274566229569,-5.250301079832662,1209.7511603285418,169.34784491544002,inf,0.0,528.8553422519078,88.8787788232901,6.536725863566551,51.91838899066855,106.13781862617051,2056.303440637191,3519.7870595838667,981.6205626135467,4589.394500598427,6484.5710413237675,2720.6696021775247,5930.93492440248,inf,4288.512092044914,4357.604471378876,5400.878123429683,9535.320592710756,2830.917476653445
4,1117.4965071767954,171.05763380636782,0.30764394765926795,-0.0022296045783895425,-0.4239388715625984,49,0.0,0.3587295519592675,104.98704868211787,-5.052839318322249,1117.4965071767954,171.05763380636782,41598.478541802746,0.0,244.1743154128019,88.91746761304253,6.5374242021587365,1162.4938642146153,2719.28043534256,269.6734876769377,3659.334476493594,5746.530877650854,8328.717166288983,104.20372294027206,2650.267503599263,2116.620483921228,3253.7516536003623,6.461970986931897,1.919200047376138,9033.006212337792,0.0,2546.2174867019785
5,1112.2533063950682,172.8265663720944,0.7572374647734441,-0.5684074259931455,0.04615719529376703,49,0.0,0.418930152919333,57.32888848108764,-4.39593380388681,1112.2533063950682,172.8265663720944,25318.66659430032,0.0,282.5103161346633,88.91966676115133,6.5381602890928745,1172.8140330753827,2332.1268092195987,269.6734876769377,2127.786051087729,5590.2750363229625,4350.4843530234275,866.0827685581578,2594.600180268739,2573.563827192699,3175.0466844830175,4.133410128553219,1.919200047376138,260.1607532157378,0.0,0.0
6,2195.2379458043765,214.06845498417056,0.4364255065012473,-0.5980908816062216,0.77316770137077,49,0.0,0.12494347438471844,7.99521712147041,-2.2570756553138693,2195.2379458043765,214.06845498417056,18815.834751463488,0.0,13768.51603561975,88.46548670687423,6.555322423956045,1458.0871022439933,1607.669664358256,1492.6630081659443,1390.5120159494045,1466.1247565585027,1494.1335789008501,1507.432617919414,1414.9494151525932,1412.3052861819974,1267.508226685453,1162.1114137880513,1064.1548326139057,1027.2106727050746,1050.972160240046,0.0
7,2183.787312593619,243.8401531361449,0.21604704589033144,-0.05748538886781222,0.5042502496690126,49,0.0,0.02688610312070931,2.0877157411062623,-0.7991784143779019,2183.787312593619,243.8401531361449,5697.388673838086,0.0,3487.016272035219,88.47028225003989,6.567728299035812,410.09610222402284,569.1838840269049,634.6873148375972,499.6214327974963,462.34233136963826,396.73394347002454,431.60628385828477,325.5017236568546,358.2413716191185,334.0003789154813,328.8544184084896,365.121467604555,289.28418788045246,276.4349088018357,15.678924367330158
8,1671.220212996875,268.9391774796719,0.5323663585409366,-0.11261426191867493,0.22685876633853527,49,0.0,1.2436995615120723,182.87372317710026,-5.655378267258223,1671.220212996875,268.9391774796719,33056.2101864323,0.0,1890.5377044178194,88.68525012050011,6.578243692834299,2100.128968304053,2353.833808081071,2365.367756241883,2192.388819378681,2310.663672874676,2172.383484438933,2476.8887693365905,2175.2812196887708,2345.7903895385443,2388.8561042148085,2440.6818986133594,2423.1968986434126,2416.6174994392454,2330.2087567673207,563.9221408709461
9,1162.363146306662,280.0683408919291,0.47561634276301423,0.41544036621182473,0.27398311170057943,49,0.0,0.6350158163065257,91.8416147857946,-4.907598777530076,1162.363146306662,280.0683408919291,21643.373403002224,0.0,21132.292040335866,88.89867026308805,6.582847727644726,1374.7646957418979,1585.623056313159,1460.5930803565188,1460.714477120908,1550.89268056365,1462.4158537759608,1636.8712207481753,1495.5529138647494,1493.1668092851976,1594.6828488272618,1565.017636334787,1539.6689011995913,1558.2320834050101,1484.7821158231059,380.3950296422487
10,2310.0026176821416,359.002753824515,0.31968390135069624,-0.6145695772962623,-0.13428692796481173,49,0.0,0.025512294532263793,3.732186273209361,-1.4299082780720918,2310.0026176821416,359.002753824515,2173.422841992484,0.0,1084.9989439569727,88.41731774005702,6.615679323960864,162.223439608919,170.29164602721278,155.0194058311068,149.73381940702424,154.86529823245547,168.848770762751,140.2098563871864,137.27914271192333,158.11193378235106,147.38459789324304,148.20192428089894,161.22556596967723,120.42544332818747,162.36172987631048,37.240267893236734
