expt,t0,t1
100.2338769575226,811083570.995,811083690.995
108.5552331321531,811083690.995,811083810.995
108.7823837554505,811083810.995,811083930.995
108.9577221700036,811083930.995,811084050.995
109.0554914644786,811084050.995,811084170.995
109.1348452710907,811084170.995,811084290.995
109.1595831658231,811084290.995,811084410.995
109.1531931998419,811084410.995,811084530.995
109.1166324605628,811084530.995,811084650.995
105.0273186939355,811084650.995,811084770.995
108.8791903325838,811084770.995,811084890.995
108.6971579360469,811084890.995,811085010.995
108.4397239409321,811085010.995,811085130.995
50.27801848481755,811085130.995,811085250.995
