expt,t0,t1
110.6888452763183,784627608.995,784627728.995
116.743825149015,784627728.995,784627848.995
116.7934092604224,784627848.995,784627968.995
116.8413781845096,784627968.995,784628088.995
116.8697188388454,784628088.995,784628208.995
116.8907055774025,784628208.995,784628328.995
116.8975246629428,784628328.995,784628448.995
116.8917431480651,784628448.995,784628568.995
116.897722550131,784628568.995,784628688.995
116.8990221876105,784628688.995,784628808.995
116.8796399397688,784628808.995,784628928.995
116.8592468627765,784628928.995,784629048.995
116.8116148817395,784629048.995,784629168.995
116.7448787645848,784629168.995,784629288.995
30.02458061608934,784629288.995,784629408.995
