expt,t0,t1
110.0359684951808,917506758.995,917506878.995
119.0693846884796,917506878.995,917506998.995
110.9991688123288,917506998.995,917507118.995
119.108427295887,917507118.995,917507238.995
115.1664865916081,917507238.995,917507358.995
113.1636104207119,917507358.995,917507478.995
119.1267184900422,917507478.995,917507598.995
115.2187716040386,917507598.995,917507718.995
111.1754289531952,917507718.995,917507838.995
119.1086679694943,917507838.995,917507958.995
115.0758486560406,917507958.995,917508078.995
119.0760700664603,917508078.995,917508198.995
73.33339293077046,917508198.995,917508318.995
