id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11
1,1715.144551137311,74.60851719146302,0.29823293384529354,-0.10104653575051022,-0.08234750902404142,49,0.0,0.005575055388644607,1.1221633620232863,-0.12514021284591414,1715.144551137311,74.60851719146302,252.11324618413744,9.0,237.76330485766738,42.87649220459446,-25.524147727668506,17.122388401095904,27.475263612151537,18.94721721359467,20.41782601259226,24.068458437169653,18.089778025671503,25.814619055839593,21.907890391874638,28.096524840714565,17.718357286461885,15.021245641809907,17.433677265161307
2,1842.9138080168007,273.1902520811898,0.826389976627383,-0.09870746148058893,0.11749120540562252,49,0.0,0.022786504114058238,2.6475440625498927,-1.0571079917911455,1842.9138080168007,273.1902520811898,402.6539546505961,0.0,0.0,42.81757641527565,-25.44138141449876,36.19813430196264,35.495692253524695,29.931922550957907,28.398049520265168,39.48828093582074,40.58614554419029,38.6323660066444,31.658434122456036,31.75416815447145,34.94660798516426,31.492968180668143,24.07118509447038
3,1848.3193863703884,315.9019101879646,0.6751728790161723,-0.05614044921962127,-0.023113118315583166,49,0.0,0.19211249190748925,26.562590247710574,-3.5606760573345437,1848.3193863703884,315.9019101879646,2976.280994927969,287.97240543726764,0.0,42.815098890345745,-25.423584620868606,245.87069790780595,243.37777628542804,230.5764702492151,245.31919923799012,233.3606588445072,244.20177738858354,238.5751023350985,296.69369007835496,276.11126588956347,265.18523703553944,262.0248802098381,194.9842394660449
4,1916.4509687338443,325.3579276037546,0.3328876259914515,-0.011812403195229061,0.5555978314776302,49,0.0,0.00597176274060359,1.0273413357640444,-0.02928690648479086,1916.4509687338443,325.3579276037546,254.19747330378374,0.0,0.0,42.78367299839721,-25.419617308370167,20.324177556421308,17.239357844166438,17.74170133610159,22.655273692956982,28.756026541287298,28.192161636017804,27.294981221627808,21.672791907869684,21.616172826655834,10.46090879074418,21.69590267016843,16.54801727976634
5,1474.0870957221805,410.837597486668,0.22077248321551657,0.25863932774378806,0.19909236605025302,49,0.0,0.00496057692616142,1.2986174747958537,-0.2837031066074163,1474.0870957221805,410.837597486668,206.49121644823055,0.0,0.0,42.98772225030567,-25.384064024844744,17.226364967181397,13.277209056423434,16.74334083508167,15.915745416128928,15.106407158933731,12.803094958618699,22.319433993377594,20.245753686388532,26.461630699829307,15.803297741304622,17.89894312368921,12.689994811273428
6,1218.7992661779674,433.93137186007147,0.4438550732433158,0.36756803034267765,0.06908683796556024,49,0.0,0.010139324847748963,1.5347703427877535,-0.4651084962400033,1218.7992661779674,433.93137186007147,346.54992981971037,0.0,0.0,43.10544044101565,-25.374349128273817,33.91753767388765,28.97276314010579,19.047220681615986,31.239698429653956,28.303347231257334,26.85126479070668,32.09701305001709,31.699589115871255,27.719645781466635,29.725978842071683,33.0548917928587,23.920979290197582
7,1659.1001664949192,441.36136429821295,0.4813360817971074,-0.0885042735601999,0.48004088771837494,49,0.0,0.007578409400614456,1.1840730278996698,-0.18344622099216507,1659.1001664949192,441.36136429821295,235.22742013810344,0.0,0.0,42.90240156991912,-25.371355736279877,16.36794311826125,22.004417651785154,21.469676313051686,18.811385043430334,18.460489060395517,14.498632369227469,27.624035177397804,13.908894381626206,17.81933167417291,20.31009071654541,23.623698527345574,20.3288261048641
8,2358.6300150727275,519.8812756650929,0.5327779138233485,0.07815233697421763,-0.11534169923913919,49,0.0,0.03437413346229025,5.402518130040143,-1.8314905824620886,2358.6300150727275,519.8812756650929,733.9743269491721,0.0,0.0,42.57992617586577,-25.338231441576024,68.47344181807043,51.13459868847556,78.79561129012018,55.23232543931552,58.46421398201715,68.54357286905581,56.101255785988315,49.70254013310226,46.084827337922306,78.30332363196831,72.09251875265664,51.04609722047961
9,2507.218284117427,538.429572567024,0.558345544673343,-0.48730431547641934,-0.07162281244962132,49,0.0,0.013782529377438209,1.7841376724008817,-0.6285709088125673,2507.218284117427,538.429572567024,434.8241858425188,0.0,0.0,42.51145554004963,-25.330326209376842,41.89927224459537,28.744741784268236,31.05630611257099,29.7163735991343,26.742678499450548,26.705985227535432,51.133461176919994,51.53091291326443,35.133616061600364,37.89473683993711,42.654318574799625,31.611782808442385
10,1157.3000606282594,542.2739040525814,0.6327312821918676,0.5894334062726325,0.09436010455055305,49,0.0,0.01123569423985017,1.5555477009168288,-0.47970833325552953,1157.3000606282594,542.2739040525814,240.024240124877,0.0,0.0,43.13372486356849,-25.32917319783256,25.143833255145452,18.11747243508751,19.99981815025844,24.2554701781826,16.53794898469075,17.027007810417075,19.29172402312198,18.903898001016866,14.925486733694356,24.037695700153353,29.226707459246434,12.557177393862178
