expt,t0,t1
109.9813944176486,872065699.995,872065819.995
119.0130884575796,872065819.995,872065939.995
119.0363000899287,872065939.995,872066059.995
119.0477133672173,872066059.995,872066179.995
119.0528102993898,872066179.995,872066299.995
119.0579500179814,872066299.995,872066419.995
119.0592603520656,872066419.995,872066539.995
119.0559444045872,872066539.995,872066659.995
119.0527247265517,872066659.995,872066779.995
119.0388512301661,872066779.995,872066899.995
119.0289087360331,872066899.995,872067019.995
119.0116551125405,872067019.995,872067139.995
118.9809237670388,872067139.995,872067259.995
111.1173089761384,872067259.995,872067379.995
9.895301084230951,872067379.995,872067499.995
