expt,t0,t1
105.2656880774787,865765066.995,865765186.995
115.3224175208719,865765186.995,865765306.995
111.4159900927153,865765306.995,865765426.995
115.4028773819454,865765426.995,865765546.995
111.3719119186065,865765546.995,865765666.995
111.4013422916329,865765666.995,865765786.995
115.4581681319971,865765786.995,865765906.995
115.4614840794756,865765906.995,865766026.995
115.4570556851011,865766026.995,865766146.995
109.5028880857544,865766146.995,865766266.995
115.4628425482812,865766266.995,865766386.995
115.4367374843421,865766386.995,865766506.995
115.4193608498947,865766506.995,865766626.995
115.3788367627268,865766626.995,865766746.995
28.76209864247193,865766746.995,865766866.995
