expt,t0,t1
108.683381120508,781550509.995,781550629.995
118.6674544159766,781550629.995,781550749.995
111.6559716024381,781550749.995,781550869.995
118.7125726948928,781550869.995,781550989.995
118.7198196446239,781550989.995,781551109.995
106.6229978473944,781551109.995,781551229.995
118.7333722428665,781551229.995,781551349.995
118.7335487368451,781551349.995,781551469.995
118.7378755134743,781551469.995,781551589.995
118.7334738606117,781551589.995,781551709.995
110.7512911858767,781551709.995,781551829.995
118.7117330114185,781551829.995,781551949.995
118.6883020986717,781551949.995,781552069.995
30.58337781331847,781552069.995,781552189.995
