expt,t0,t1
98.92360739567475,789420831.995,789420951.995
107.199563847246,789420951.995,789421071.995
107.4138838692473,789421071.995,789421191.995
99.52589732143971,789421191.995,789421311.995
107.6700961704256,789421311.995,789421431.995
107.727425706625,789421431.995,789421551.995
107.7736136193207,789421551.995,789421671.995
105.847688635462,789421671.995,789421791.995
103.7627330525052,789421791.995,789421911.995
107.6970015866583,789421911.995,789422031.995
107.597751621652,789422031.995,789422151.995
107.4510413806797,789422151.995,789422271.995
107.2451380980105,789422271.995,789422391.995
106.9287418881636,789422391.995,789422511.995
21.89669117414932,789422511.995,789422631.995
