expt,t0,t1
98.77355182995377,772425616.995,772425736.995
105.1274189229587,772425736.995,772425856.995
105.3873075657985,772425856.995,772425976.995
105.5486218347488,772425976.995,772426096.995
101.6517445678595,772426096.995,772426216.995
105.7023357036335,772426216.995,772426336.995
105.7057418088481,772426336.995,772426456.995
105.6620085438774,772426456.995,772426576.995
105.5773344572193,772426576.995,772426696.995
105.4457856068967,772426696.995,772426816.995
105.2570085590422,772426816.995,772426936.995
74.90294236930454,772426936.995,772427056.995
