expt,t0,t1
94.80037845321952,812184175.995,812184295.995
106.8327910597784,812184295.995,812184415.995
107.0331826449185,812184415.995,812184535.995
107.1416037593375,812184535.995,812184655.995
107.2505259371682,812184655.995,812184775.995
107.3177641430829,812184775.995,812184895.995
107.355873112005,812184895.995,812185015.995
107.3637099689616,812185015.995,812185135.995
107.3571623650531,812185135.995,812185255.995
107.3164523703308,812185255.995,812185375.995
99.23956322936326,812185375.995,812185495.995
11.38962661310962,812185495.995,812185615.995
