expt,t0,t1
84.25190871723596,791551267.995,791551387.995
114.2685499559462,791551387.995,791551507.995
118.2433875199038,791551507.995,791551627.995
118.2624649145096,791551627.995,791551747.995
106.9152351920937,791551747.995,791551867.995
113.3838815519119,791551867.995,791551987.995
118.2257434703371,791551987.995,791552107.995
118.1892573514696,791552107.995,791552227.995
118.1375606606203,791552227.995,791552347.995
118.0487360546173,791552347.995,791552467.995
113.9574706202331,791552467.995,791552587.995
