expt,t0,t1
108.7533172241031,905674955.995,905675075.995
117.8160742042836,905675075.995,905675195.995
117.8608501918473,905675195.995,905675315.995
117.8945551934749,905675315.995,905675435.995
117.9183551390862,905675435.995,905675555.995
117.9312071097163,905675555.995,905675675.995
117.9370955906417,905675675.995,905675795.995
117.9483751603708,905675795.995,905675915.995
117.9471931855438,905675915.995,905676035.995
117.9355124931359,905676035.995,905676155.995
117.9282174086834,905676155.995,905676275.995
117.9018342330203,905676275.995,905676395.995
10.77741903216329,905676395.995,905676515.995
