expt,t0,t1
109.3759826326222,911880838.995,911880958.995
118.4385577705217,911880958.995,911881078.995
118.4841627449549,911881078.995,911881198.995
118.5095832261888,911881198.995,911881318.995
118.5356668969183,911881318.995,911881438.995
118.5459142442872,911881438.995,911881558.995
114.4909096159348,911881558.995,911881678.995
118.5566750286849,911881678.995,911881798.995
118.5621302971172,911881798.995,911881918.995
118.5651520879645,911881918.995,911882038.995
118.5574719257402,911882038.995,911882158.995
111.4617004065907,911882158.995,911882278.995
118.5173061748321,911882278.995,911882398.995
118.4750278444821,911882398.995,911882518.995
23.63539406731493,911882518.995,911882638.995
