expt,t0,t1
113.485090679578,769697033.995,769697153.995
118.5337522046646,769697153.995,769697273.995
118.5731478000294,769697273.995,769697393.995
114.5788529761498,769697393.995,769697513.995
118.6240636387305,769697513.995,769697633.995
109.5722097087714,769697633.995,769697753.995
110.7260719459584,769697753.995,769697873.995
108.7850142598617,769697873.995,769697993.995
114.6617036559173,769697993.995,769698113.995
114.6738844187576,769698113.995,769698233.995
118.638129674002,769698233.995,769698353.995
118.6186297635078,769698353.995,769698473.995
118.5905030412674,769698473.995,769698593.995
118.5701741439036,769698593.995,769698713.995
25.65195320652361,769698713.995,769698833.995
