id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11
1,1793.260405245953,161.17174430937405,0.723090818132569,0.1562898043402111,0.44133465229307783,49,0.0,0.015446627870066176,1.535346450674053,-0.46551597337486417,1793.260405245953,161.17174430937405,462.6267665855878,4.0,111.55239084670106,155.1731070318988,4.777169130031885,46.704015239251476,82.79863740176418,7.241678095726222,0.0,0.0,6.736710453942065,30.06061798998397,53.70023283115395,47.91530602526865,60.439721877424994,51.32607435703992,75.70377231403236
2,1897.8000548051352,252.790020141365,0.7451896450956499,-0.519924432073429,-0.23891440858455038,49,0.0,0.012978644876239002,1.2073931317428235,-0.20462175259959028,1897.8000548051352,252.790020141365,831.0906759941265,11.448329440631737,192.70428304826515,155.12939174956557,4.815332914470328,44.02353914934989,98.35502856585455,102.69246511491967,47.43286533162728,30.388954815235422,45.28503954086622,79.59687661504924,57.74711534014257,46.83998606136575,85.16120933245689,89.1231468006209,104.44444932663806
3,1892.400552686924,254.15492034434396,0.7543068683604452,-0.08782358612953417,0.6085454811209979,49,0.0,0.012178748420136566,1.1261153559825232,-0.12895720164490407,1892.400552686924,254.15492034434396,832.3311787734601,10.460277415444592,201.34330888131703,155.13164927829814,4.81590197302851,40.02381888531536,94.12575843436494,108.58743718028242,65.37546479675484,46.49878492379916,47.102858911228026,76.54334395116283,51.72237884993777,42.95260858331806,77.47526590015109,84.18650696266701,97.73695139447855
4,937.8367213467623,320.09489028563814,0.7143629735570816,0.8043352230740761,0.7106822164579117,49,0.0,0.011185051221543544,1.2258036776337413,-0.2210522999509892,937.8367213467623,320.09489028563814,250.16843991026667,0.0,69.88919669219885,155.53078437367301,4.843328961488475,30.752939488207492,0.0,0.0,0.0,0.0,17.123672267606423,36.820892309036765,28.46111341033723,30.16538051496091,24.57347692135108,40.75451769658884,41.51644730217792
5,1144.1803489103602,343.43007946587164,0.2982076021368769,0.5706336964044034,0.2984923338815042,49,0.0,0.019034708210071694,3.9640764390484278,-1.4953550509211264,1144.1803489103602,343.43007946587164,517.8644552153896,0.0,87.66077668759544,155.44450799800163,4.853080713618561,29.822150973819667,44.8257664597776,33.96921720239936,50.13256490038641,40.755238687570326,55.96274908404153,34.54417896218776,28.92306273692301,19.091261698409813,53.43098745724367,48.07701199787843,78.33026505475208
6,2368.94566579961,553.6527761973016,0.583323234714245,0.18308378402556166,0.16083957104727273,49,0.0,0.007981422316066777,1.0205218092818589,-0.022055725838348902,2368.94566579961,553.6527761973016,185.30234213098038,3.0,29.0,154.93233224606414,4.940616791205732,11.486639614075372,6.131314208881975,16.44916380371941,11.33847555161886,18.22656464703041,8.159073024885931,20.718278921228745,12.823623451700946,13.076433502274543,23.1864079827582,19.678175959504333,24.028191463301642
7,728.0220230888181,583.8826050910375,0.9911314739626509,0.523192475281537,0.6340947896514721,49,0.0,0.021174049776735898,1.905521628076295,-0.7000347061775536,728.0220230888181,583.8826050910375,358.3404895502558,0.0,71.8535998026781,155.61857969928775,4.9531892333335135,18.46318170598289,31.349856158858433,33.28228284302578,27.348296785077743,26.861665137129464,32.16810551283219,25.38940504384772,25.68625261208049,28.17129033115162,31.733178112235336,28.78583036886321,49.10114493917098
8,1073.0622308368615,667.850545345623,0.5552404442179228,0.03339802480403153,0.5264665827779828,49,0.0,0.008565541815306955,1.1416145330561829,-0.14379872206467825,1073.0622308368615,667.850545345623,193.61996120235733,0.0,0.0,155.47429448099626,4.988237274505276,11.984529794867196,17.915301212471633,20.17282037350241,16.901953788076472,19.15406381801847,11.830966670679283,20.238509568602595,17.913514809572476,11.850381458108828,10.231450697135266,13.764308593456281,21.662160417866435
9,1497.4640055873988,718.7657046959614,0.56499003948745,0.2821559136969053,-0.21561065903400564,49,0.0,0.18663123130710027,27.874074715244095,-3.613001149536661,1497.4640055873988,718.7657046959614,2635.640900044942,20.0,0.0,155.2967947706831,5.009486375750777,164.91347753049956,224.72696975309185,227.59195870871912,242.90599922057424,204.7163977748188,232.4438955057375,186.6433256329679,228.7029064360317,198.4639086409478,202.0051453454201,222.17733228518307,300.34958321094996
10,2315.034576275997,732.3224043182646,0.6406635524285546,0.06706017253288175,-0.06533885836344931,49,0.0,0.03530415124992452,5.025654428216001,-1.7529815563046252,2315.034576275997,732.3224043182646,445.2350781468948,6.0,0.0,154.95484113970514,5.015068305692632,34.44596981981509,37.584761686248186,47.27323581794346,34.73520802858567,20.578281782852176,32.4422778380099,45.18122780492129,31.79465996029341,42.551357406478616,25.509726588033935,43.24818638928302,49.890185024430096
11,1011.2564850492247,780.7354935126273,0.8391718152689015,0.10507036181514834,-0.006938221132492186,49,0.0,0.025880295595906017,3.108324137650665,-1.231315752359643,1011.2564850492247,780.7354935126273,272.56951979524285,0.0,0.0,155.50016278912653,5.0352611957208175,21.504598552788988,23.217572835444763,25.24955504393526,21.634287687839507,24.59511813377325,25.537863203354107,20.902672370360307,23.84562641943819,19.960525582447936,15.857662936481276,21.670651099793183,28.59338592958609
12,1596.7386753665835,798.4809678810245,0.648372598940717,0.08263150060066812,-0.1803694053178788,49,0.0,0.008848663345996705,1.25624447282911,-0.24768540994603971,1596.7386753665835,798.4809678810245,126.89900632054837,0.0,0.0,155.2552726648586,5.042701230819741,5.246281272744048,10.747082122355542,9.248517981389696,16.025051823592726,6.695186008244034,11.671239887602697,11.331294457439366,7.63694763748782,12.14663393601663,7.911791509373237,11.197128264516282,17.041851419786287
13,778.4801459788052,841.0011205171359,0.6228384302703547,-0.1075065133772428,0.26316112142057924,49,0.0,0.010719646128379126,1.4320998561942397,-0.389933252824458,778.4801459788052,841.0011205171359,189.94662770038713,0.0,0.0,155.59753852264774,5.060326743416637,15.443685054264963,19.135147320426373,17.564381504386038,12.09557324471329,18.99722813631307,10.550368708352204,15.945408640287718,16.091641980352257,12.893439250396916,14.321926630547708,17.300316992643644,19.607510237702947
