expt,t0,t1
94.45524874092322,801249610.99,801249730.99
110.6727946692776,801249730.99,801249850.99
110.8107672651372,801249850.99,801249970.99
110.8835115386551,801249970.99,801250090.99
110.9131249492815,801250090.99,801250210.99
106.9225669561071,801250210.99,801250330.99
110.8949684380134,801250330.99,801250450.99
106.8075406965876,801250450.99,801250570.99
110.6660837975158,801250570.99,801250690.99
110.4661426064537,801250690.99,801250810.99
110.1952587181856,801250810.99,801250930.99
101.3748308370716,801250930.99,801251050.99
