expt,t0,t1
99.55009300973828,910023049.995,910023169.995
108.7336961556221,910023169.995,910023289.995
108.8531237753214,910023289.995,910023409.995
108.9454770810089,910023409.995,910023529.995
109.0091740634855,910023529.995,910023649.995
109.0312884127138,910023649.995,910023769.995
109.0206928920296,910023769.995,910023889.995
108.9925657818604,910023889.995,910024009.995
108.9479542484377,910024009.995,910024129.995
108.8369827775522,910024129.995,910024249.995
108.709115898817,910024249.995,910024369.995
108.4936755215468,910024369.995,910024489.995
41.31747734743495,910024489.995,910024609.995
