expt,t0,t1
109.9246917157674,824609674.995,824609794.995
114.9288012061738,824609794.995,824609914.995
119.0311924611514,824609914.995,824610034.995
119.0579714111909,824610034.995,824610154.995
115.1788405109374,824610154.995,824610274.995
119.0885583525283,824610274.995,824610394.995
119.0890503963477,824610394.995,824610514.995
119.0920507939854,824610514.995,824610634.995
115.0911135060722,824610634.995,824610754.995
119.071128235057,824610754.995,824610874.995
119.0476224460768,824610874.995,824610994.995
119.014527150921,824610994.995,824611114.995
115.0938727067704,824611114.995,824611234.995
102.0475689630529,824611234.995,824611354.995
