expt,t0,t1
99.65656311692129,789456333.995,789456453.995
106.949938559458,789456453.995,789456573.995
107.15834152926,789456573.995,789456693.995
107.276282848502,789456693.995,789456813.995
107.3547302370321,789456813.995,789456933.995
107.4210676547909,789456933.995,789457053.995
107.4495944897042,789457053.995,789457173.995
107.4307511274672,789457173.995,789457293.995
107.3982270451119,789457293.995,789457413.995
103.3491755801886,789457413.995,789457533.995
107.2757592653864,789457533.995,789457653.995
107.162107949737,789457653.995,789457773.995
106.9702513323744,789457773.995,789457893.995
106.6922624775263,789457893.995,789458013.995
21.85289597999287,789458013.995,789458133.995
