expt,t0,t1
113.7596431124983,774774552.995,774774672.995
118.7523052333078,774774672.995,774774792.995
118.7681415566685,774774792.995,774774912.995
118.7867215591526,774774912.995,774775032.995
118.8012154586147,774775032.995,774775152.995
118.8060556722728,774775152.995,774775272.995
114.7639478117823,774775272.995,774775392.995
118.7998355965996,774775392.995,774775512.995
118.7733668480983,774775512.995,774775632.995
118.7531395684798,774775632.995,774775752.995
118.7582151074428,774775752.995,774775872.995
118.7315591683581,774775872.995,774775992.995
118.693382985937,774775992.995,774776112.995
118.6237855270065,774776112.995,774776232.995
32.4610708152566,774776232.995,774776352.995
