expt,t0,t1
110.4486339722142,903432830.995,903432950.995
118.4849275521959,903432950.995,903433070.995
118.4988759248149,903433070.995,903433190.995
118.5202744826555,903433190.995,903433310.995
118.5276765331558,903433310.995,903433430.995
118.5272433206626,903433430.995,903433550.995
118.5286659690969,903433550.995,903433670.995
118.526136222069,903433670.995,903433790.995
118.5221089503734,903433790.995,903433910.995
118.512562230617,903433910.995,903434030.995
118.4967740419777,903434030.995,903434150.995
118.4725676253852,903434150.995,903434270.995
77.92761990716352,903434270.995,903434390.995
