expt,t0,t1
92.2750593382732,781491225.995,781491345.995
106.5560351587188,781491345.995,781491465.995
106.7415130699521,781491465.995,781491585.995
102.8718245784927,781491585.995,781491705.995
102.9502306946425,781491705.995,781491825.995
107.0252106697385,781491825.995,781491945.995
107.0205772406614,781491945.995,781492065.995
107.0282057903569,781492065.995,781492185.995
107.0342748505576,781492185.995,781492305.995
106.9936267850209,781492305.995,781492425.995
106.942180521465,781492425.995,781492545.995
98.84223120370547,781492545.995,781492665.995
106.7175295853003,781492665.995,781492785.995
106.515629179999,781492785.995,781492905.995
23.57033855411975,781492905.995,781493025.995
