expt,t0,t1
112.0049180806785,791397329.995,791397449.995
118.0770339225341,791397449.995,791397569.995
118.1041819054382,791397569.995,791397689.995
118.1174510436543,791397689.995,791397809.995
118.1208632605756,791397809.995,791397929.995
118.112134831084,791397929.995,791398049.995
118.1002081167664,791398049.995,791398169.995
118.0591598959649,791398169.995,791398289.995
117.996691724113,791398289.995,791398409.995
117.9196280350537,791398409.995,791398529.995
117.7800159496068,791398529.995,791398649.995
29.40548216696106,791398649.995,791398769.995
