expt,t0,t1
103.0602131507032,780497084.995,780497204.995
109.4047045128314,780497204.995,780497324.995
105.5862283531321,780497324.995,780497444.995
109.7403212899556,780497444.995,780497564.995
109.8517375249931,780497564.995,780497684.995
109.9135822618241,780497684.995,780497804.995
109.9483526846433,780497804.995,780497924.995
109.9386973615968,780497924.995,780498044.995
109.917585139192,780498044.995,780498164.995
109.8176539531428,780498164.995,780498284.995
109.7042278345324,780498284.995,780498404.995
109.5351273779592,780498404.995,780498524.995
109.2657635697042,780498524.995,780498644.995
51.52235727211544,780498644.995,780498764.995
