expt,t0,t1
91.80317708016797,908130053.995,908130173.995
105.0726510030777,908130173.995,908130293.995
105.2538783202003,908130293.995,908130413.995
105.3457924916617,908130413.995,908130533.995
97.43028579972241,908130533.995,908130653.995
104.485791239906,908130653.995,908130773.995
102.5276841400492,908130773.995,908130893.995
105.5262485089257,908130893.995,908131013.995
105.5364386749398,908131013.995,908131133.995
105.506684516164,908131133.995,908131253.995
105.429526380682,908131253.995,908131373.995
105.3613536070555,908131373.995,908131493.995
105.2276653848625,908131493.995,908131613.995
88.1659413083595,908131613.995,908131733.995
