id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7
1,1633.5719821003718,101.43316899548064,0.36214622107486644,0.4691040084955723,0.9203143991785416,49,0.0,0.01702473529594855,3.1966369084879274,-1.261733273823301,1633.5719821003718,101.43316899548064,608.8518750908376,0.0,409.2224500116098,53.10981602765606,-27.43023136569253,5.020926471233533,117.93339257998394,115.51857510793016,103.43354799635108,64.134650530485,80.79358039582425,54.451914382644276,67.5652876263853
2,1766.0,99.4427535247889,0.2665496427918578,0.37855973688439404,0.5804174189549659,49,0.0,0.003287493544714036,1.0755542801401203,-0.07908083218405457,1766.0,99.4427535247889,137.0402833913797,16.00480397583791,30.436141460180945,53.04765149300454,-27.431039930584525,0.0,25.5004096622979,49.19627367503089,32.778642681913354,3.8263208589024353,17.06670922360959,7.3277163069539455,1.3442109826715642
3,1585.7618842266884,103.36902040483655,0.5408508191166772,0.3455770594617489,0.5958100335757313,49,0.0,0.017067859907430767,2.17686056942383,-0.8445765321008131,1585.7618842266884,103.36902040483655,584.524862969803,0.0,416.3566087697923,53.13225886768723,-27.42942554584673,3.7314887414612743,83.97373916181004,136.4730443083658,70.26828805016233,71.4864708731146,73.99192282940483,57.641572046908436,86.95833695857583
4,1659.0731370647761,102.81657337951283,0.691116990453224,0.807171586155397,0.7156299414721988,49,0.0,0.036276304749773135,3.717285108889986,-1.4255646798909907,1659.0731370647761,102.81657337951283,1474.7215196268546,0.0,1046.8854104653778,53.09784548508037,-27.429653178199374,16.91012848925736,381.2757688603625,201.91840793278587,159.36802072197816,137.83626049533552,194.5093297647217,196.82407231190535,186.07953105050814
5,1568.8453123314152,111.6380563244061,0.9463768758087794,-0.15798730531410027,0.17046279333584755,49,0.0,0.012908097233507502,1.1937827722445822,-0.19231326799179435,1568.8453123314152,111.6380563244061,480.7566211971191,0.0,376.11018274515584,53.140199289156804,-27.425979903408763,8.4440071232968,68.66604456532612,74.83712789600106,58.45047252584449,62.22671094692656,74.00805816674443,72.56886366685073,61.55533630612886
6,1357.8478515271556,115.11537933639241,0.6045254347638834,0.4983066250264245,0.6456677565669788,49,0.0,0.06207318609343838,7.094335378119129,-2.1272792887242304,1357.8478515271556,115.11537933639241,1299.5265247776335,12.0,1024.5531713541998,53.23923981290093,-27.424485693095676,10.12285662692413,237.80547685725526,187.25754356900384,184.1191680832648,185.78273664235695,169.50492548651124,155.32733251939393,169.60648499292338
7,1677.5998884516434,144.4896492904843,0.5528714841956248,-0.7901399326924211,-0.6643110297261199,49,0.0,0.008627551399177582,1.0028879708017846,-0.0031310554324928247,1677.5998884516434,144.4896492904843,628.7573373305574,0.0,501.40200406906047,53.08915432506851,-27.412289426510085,18.543554647980223,100.72061746963098,99.6171502640207,88.62279495589422,85.17312064499441,88.36362200405858,93.13883218611807,54.57764515786033
8,1216.1310633101705,159.80623518441922,0.7385089808424781,0.6296787683749476,0.6484452162071762,49,0.0,0.01160335961334214,1.0984819013151637,-0.10198226460307491,1216.1310633101705,159.80623518441922,461.6441642760346,0.0,389.0723571036343,53.30573054024924,-27.405796854719902,9.786409193224152,96.93341993360315,81.09263865096771,65.19180198219678,53.55194660124371,53.363010925402776,55.97916432910928,45.74577266028699
9,1718.4055616719681,165.0112231711755,0.6961134349090506,0.6115596301869409,0.6166853070840388,49,0.0,0.0201268021735758,2.0374459108800127,-0.7727152203175849,1718.4055616719681,165.0112231711755,735.3431491542237,0.07196627382126933,605.4641040663574,53.07000668757283,-27.403733468124425,11.71394162734912,115.43518495687844,84.6613918179944,89.54461573834104,102.78812480383704,122.97283749268196,118.26961485310761,89.9574378640341
10,1574.4194737808555,169.0481418811696,0.3030714358430804,0.21729849834599005,0.6268643722929054,49,0.0,0.028708304462365337,4.866748444479122,-1.7180972468507885,1574.4194737808555,169.0481418811696,1048.4213286858555,0.0,869.8789511961525,53.1375801837212,-27.402061985168576,24.899196004781217,136.04377724487992,153.9069163158633,165.2925239999704,176.60171084368818,162.71023828189323,142.50358675626515,86.46337923851402
