expt,t0,t1
102.0183536379432,895393396.995,895393516.995
117.0274830625856,895393516.995,895393636.995
117.0593696414024,895393636.995,895393756.995
117.089181078894,895393756.995,895393876.995
117.0994016847509,895393876.995,895393996.995
117.0982731929478,895393996.995,895394116.995
117.0955883451507,895394116.995,895394236.995
117.1088467867621,895394236.995,895394356.995
117.0930639464252,895394356.995,895394476.995
117.0828165990564,895394476.995,895394596.995
94.57426140856995,895394596.995,895394716.995
