expt,t0,t1
81.12050466954089,922269046.995,922269166.995
73.35882071024504,922269166.995,922269286.995
74.25397827352896,922269286.995,922269406.995
74.46519190526716,922269406.995,922269526.995
74.46565041761762,922269526.995,922269646.995
74.5206829440194,922269646.995,922269766.995
85.5074300982752,922269766.995,922269886.995
90.56015373406119,922269886.995,922270006.995
72.54494229504398,922270006.995,922270126.995
70.47582870281354,922270126.995,922270246.995
74.26496044640088,922270246.995,922270366.995
70.99972900381123,922270366.995,922270486.995
71.71175266028418,922270486.995,922270606.995
106.3612115703675,922270606.995,922270726.995
5.841461952127554,922270726.995,922270846.995
