expt,t0,t1
102.0858812305296,794178463.995,794178583.995
101.4735591750733,794178583.995,794178703.995
108.7885654141706,794178703.995,794178823.995
108.9702318655192,794178823.995,794178943.995
109.1022198500678,794178943.995,794179063.995
105.1755490149209,794179063.995,794179183.995
105.2268376405496,794179183.995,794179303.995
109.2519195817326,794179303.995,794179423.995
109.2302218470265,794179423.995,794179543.995
105.1515261207873,794179543.995,794179663.995
109.0673649783591,794179663.995,794179783.995
108.9216061948765,794179783.995,794179903.995
108.655023570053,794179903.995,794180023.995
83.67172436237621,794180023.995,794180143.995
