expt,t0,t1
103.2284378226891,793450582.995,793450702.995
109.5660018920039,793450702.995,793450822.995
105.781023051678,793450822.995,793450942.995
109.9575350939078,793450942.995,793451062.995
110.0857566579795,793451062.995,793451182.995
110.1734934243677,793451182.995,793451302.995
110.2136910958264,793451302.995,793451422.995
110.1717875567974,793451422.995,793451542.995
110.1536760849371,793451542.995,793451662.995
110.0666205395918,793451662.995,793451782.995
109.9573436764247,793451782.995,793451902.995
109.7816562064612,793451902.995,793452022.995
109.5154113771961,793452022.995,793452142.995
101.2058993248838,793452142.995,793452262.995
