expt,t0,t1
98.27501749690887,744620472.995,744620592.995
104.7700650016466,744620592.995,744620712.995
105.1111033974843,744620712.995,744620832.995
105.3524189145338,744620832.995,744620952.995
105.4829881577369,744620952.995,744621072.995
105.6015938082439,744621072.995,744621192.995
105.6068127496223,744621192.995,744621312.995
105.5473100619967,744621312.995,744621432.995
105.4440459597705,744621432.995,744621552.995
101.3037194338873,744621552.995,744621672.995
105.0589533931815,744621672.995,744621792.995
104.7126622764095,744621792.995,744621912.995
104.2081758696771,744621912.995,744622032.995
54.01779028210923,744622032.995,744622152.995
