expt,t0,t1
77.12790937311411,916424247.995,916424367.995
96.42728703075042,916424367.995,916424487.995
82.32883132298299,916424487.995,916424607.995
79.37820217811174,916424607.995,916424727.995
85.24080548068225,916424727.995,916424847.995
86.32591850899608,916424847.995,916424967.995
98.995102297519,916424967.995,916425087.995
96.36165720884449,916425087.995,916425207.995
85.41812860704609,916425207.995,916425327.995
84.41325229026727,916425327.995,916425447.995
85.54424706974241,916425447.995,916425567.995
86.32670525773524,916425567.995,916425687.995
97.44979336300145,916425687.995,916425807.995
106.5476667649881,916425807.995,916425927.995
31.54989690874001,916425927.995,916426047.995
