expt,t0,t1
91.85111294020554,900498774.995,900498894.995
101.1082541791697,900498894.995,900499014.995
101.3004373322388,900499014.995,900499134.995
101.4416302457559,900499134.995,900499254.995
101.5479795474162,900499254.995,900499374.995
101.5978494316993,900499374.995,900499494.995
101.6369943070007,900499494.995,900499614.995
101.6434518320936,900499614.995,900499734.995
101.6344439505342,900499734.995,900499854.995
101.5474503343746,900499854.995,900499974.995
101.4598712059136,900499974.995,900500094.995
101.3049243832406,900500094.995,900500214.995
101.0699256431346,900500214.995,900500334.995
78.64776549873406,900500334.995,900500454.995
