expt,t0,t1
99.2208094181882,747668898.995,747669018.995
105.5808982003612,747669018.995,747669138.995
105.807530870469,747669138.995,747669258.995
105.9577316655455,747669258.995,747669378.995
106.0667495521178,747669378.995,747669498.995
106.1472462337026,747669498.995,747669618.995
106.2055497470957,747669618.995,747669738.995
106.2248603931885,747669738.995,747669858.995
106.2212009413051,747669858.995,747669978.995
106.1857943368508,747669978.995,747670098.995
106.1183196740451,747670098.995,747670218.995
106.0102532449626,747670218.995,747670338.995
105.8226190720809,747670338.995,747670458.995
44.5167398945314,747670458.995,747670578.995
