expt,t0,t1
110.0396213857095,877449483.995,877449603.995
119.083589779613,877449603.995,877449723.995
111.189514259973,877449723.995,877449843.995
119.1440469897682,877449843.995,877449963.995
119.162776744719,877449963.995,877450083.995
111.305857900876,877450083.995,877450203.995
119.1798324810234,877450203.995,877450323.995
119.1881597878362,877450323.995,877450443.995
119.1757249847921,877450443.995,877450563.995
115.0691412007148,877450563.995,877450683.995
114.9009670255559,877450683.995,877450803.995
119.1190704176323,877450803.995,877450923.995
110.9666784236312,877450923.995,877451043.995
114.0512726666137,877451043.995,877451163.995
