expt,t0,t1
90.85292992595573,769117126.995,769117246.995
107.2578054314533,769117246.995,769117366.995
103.5289044988409,769117366.995,769117486.995
103.7505127498842,769117486.995,769117606.995
107.8624876307558,769117606.995,769117726.995
107.9554827480044,769117726.995,769117846.995
108.0125701973869,769117846.995,769117966.995
108.0516981829104,769117966.995,769118086.995
108.0523343645455,769118086.995,769118206.995
108.0078973588279,769118206.995,769118326.995
107.9375683235532,769118326.995,769118446.995
107.8078041597645,769118446.995,769118566.995
107.6287499940681,769118566.995,769118686.995
107.3875076660563,769118686.995,769118806.995
30.02063821188525,769118806.995,769118926.995
