expt,t0,t1
112.731813072715,793817483.995,793817603.995
118.8947733122281,793817603.995,793817723.995
118.9436728409302,793817723.995,793817843.995
118.9687777723234,793817843.995,793817963.995
118.9893312983873,793817963.995,793818083.995
119.0037824114304,793818083.995,793818203.995
119.0078203797308,793818203.995,793818323.995
119.0081840642929,793818323.995,793818443.995
119.0009959458881,793818443.995,793818563.995
118.9871652359216,793818563.995,793818683.995
118.9640070865964,793818683.995,793818803.995
118.9353294892103,793818803.995,793818923.995
118.8905535016466,793818923.995,793819043.995
80.19269849406686,793819043.995,793819163.995
