expt,t0,t1
57.12209076752924,930870824.995,930870944.995
62.28659778424304,930870944.995,930871064.995
76.47899239063449,930871064.995,930871184.995
68.90752546604352,930871184.995,930871304.995
68.18678668416189,930871304.995,930871424.995
69.37732026892047,930871424.995,930871544.995
62.28722456354884,930871544.995,930871664.995
65.11342311878681,930871664.995,930871784.995
67.00832929061885,930871784.995,930871904.995
65.76695184438361,930871904.995,930872024.995
65.76388916465343,930872024.995,930872144.995
78.30720145041155,930872144.995,930872264.995
8.554635402037952,930872264.995,930872384.995
