expt,t0,t1
100.2887955968663,891015350.995,891015470.995
109.6562946447846,891015470.995,891015590.995
105.8835278540731,891015590.995,891015710.995
110.0910037489878,891015710.995,891015830.995
110.2204132274401,891015830.995,891015950.995
106.3036116525266,891015950.995,891016070.995
110.3440689215464,891016070.995,891016190.995
110.3401899025498,891016190.995,891016310.995
110.2869702123119,891016310.995,891016430.995
106.1812621012465,891016430.995,891016550.995
110.0365792545913,891016550.995,891016670.995
109.7948640127976,891016670.995,891016790.995
109.4328372529266,891016790.995,891016910.995
14.36727580699043,891016910.995,891017030.995
