expt,t0,t1
108.1717107329903,913318208.995,913318328.995
117.2388426245215,913318328.995,913318448.995
117.2791099931749,913318448.995,913318568.995
117.3103654723104,913318568.995,913318688.995
117.3244635973961,913318688.995,913318808.995
117.3354115723773,913318808.995,913318928.995
117.3513013787619,913318928.995,913319048.995
117.3499001235371,913319048.995,913319168.995
117.3603400097918,913319168.995,913319288.995
117.3525421849151,913319288.995,913319408.995
117.3433431048136,913319408.995,913319528.995
117.3271912316122,913319528.995,913319648.995
117.3022574458954,913319648.995,913319768.995
117.2696862843733,913319768.995,913319888.995
31.24375752114576,913319888.995,913320008.995
