expt,t0,t1
100.9804220315332,790545012.995,790545132.995
109.3878372546115,790545132.995,790545252.995
109.6595487419979,790545252.995,790545372.995
109.8781981770737,790545372.995,790545492.995
110.014037030989,790545492.995,790545612.995
110.1128872712511,790545612.995,790545732.995
110.1367975668653,790545732.995,790545852.995
110.1578534900103,790545852.995,790545972.995
110.1345962658092,790545972.995,790546092.995
110.0466737118638,790546092.995,790546212.995
109.924025774507,790546212.995,790546332.995
109.736459160737,790546332.995,790546452.995
109.4749547291426,790546452.995,790546572.995
100.6364343460396,790546572.995,790546692.995
