expt,t0,t1
110.0867987610438,892464622.995,892464742.995
119.1149040900747,892464742.995,892464862.995
119.1390302821315,892464862.995,892464982.995
119.1494273819671,892464982.995,892465102.995
113.0698785989459,892465102.995,892465222.995
115.162435001655,892465222.995,892465342.995
119.1702429748479,892465342.995,892465462.995
119.1702483231502,892465462.995,892465582.995
119.166044557476,892465582.995,892465702.995
119.161038546444,892465702.995,892465822.995
119.1516415791543,892465822.995,892465942.995
119.13956511237,892465942.995,892466062.995
119.1161021098088,892466062.995,892466182.995
119.0717593347384,892466182.995,892466302.995
9.899896491765903,892466302.995,892466422.995
