expt,t0,t1
109.6235234601897,894262945.995,894263065.995
114.8542273085184,894263065.995,894263185.995
118.8034510490115,894263185.995,894263305.995
118.8494892359379,894263305.995,894263425.995
118.8828145080962,894263425.995,894263545.995
118.892254261805,894263545.995,894263665.995
118.8933987985152,894263665.995,894263785.995
114.9329917410984,894263785.995,894263905.995
118.8557039633088,894263905.995,894264025.995
110.8041108926986,894264025.995,894264145.995
118.7560650898842,894264145.995,894264265.995
114.7024015670721,894264265.995,894264385.995
118.5318963437372,894264385.995,894264505.995
52.28359690639915,894264505.995,894264625.995
