expt,t0,t1
96.49000304550123,839839159.995,839839279.995
105.696908454994,839839279.995,839839399.995
105.8653502102282,839839399.995,839839519.995
105.9650449393865,839839519.995,839839639.995
106.0584003718974,839839639.995,839839759.995
106.1203971167297,839839759.995,839839879.995
106.1451237516102,839839879.995,839839999.995
106.1527691910837,839839999.995,839840119.995
106.1375515011744,839840119.995,839840239.995
106.1112090775392,839840239.995,839840359.995
106.057167418109,839840359.995,839840479.995
88.9566981910487,839840479.995,839840599.995
