expt,t0,t1
111.510553947231,774366276.995,774366396.995
118.5280241728108,774366396.995,774366516.995
118.5605685928209,774366516.995,774366636.995
118.5684305973262,774366636.995,774366756.995
118.5785549337402,774366756.995,774366876.995
118.5880214289609,774366876.995,774366996.995
118.5876684410035,774366996.995,774367116.995
118.582849620555,774367116.995,774367236.995
118.5760465799219,774367236.995,774367356.995
118.5672914089183,774367356.995,774367476.995
118.551738545584,774367476.995,774367596.995
118.5283290260467,774367596.995,774367716.995
118.4810500329671,774367716.995,774367836.995
118.4204805084618,774367836.995,774367956.995
29.56330910780581,774367956.995,774368076.995
