expt,t0,t1
112.5893631770427,782059225.995,782059345.995
118.69926611856,782059345.995,782059465.995
118.7415925836315,782059465.995,782059585.995
118.7695535084981,782059585.995,782059705.995
118.794669136496,782059705.995,782059825.995
118.804863000841,782059825.995,782059945.995
118.8187044074123,782059945.995,782060065.995
118.8221540624504,782060065.995,782060185.995
118.8265450187081,782060185.995,782060305.995
118.8144097205975,782060305.995,782060425.995
118.8105856843925,782060425.995,782060545.995
118.7974716469456,782060545.995,782060665.995
118.7848122152013,782060665.995,782060785.995
107.8685686413563,782060785.995,782060905.995
