expt,t0,t1
98.34869624492597,873710598.995,873710718.995
106.5928661344446,873710718.995,873710838.995
106.7035561090313,873710838.995,873710958.995
106.8179674646873,873710958.995,873711078.995
106.8986105243475,873711078.995,873711198.995
106.9312415752963,873711198.995,873711318.995
106.9566494312197,873711318.995,873711438.995
106.9718389714992,873711438.995,873711558.995
106.9476640693643,873711558.995,873711678.995
106.9187093600769,873711678.995,873711798.995
106.8343336594954,873711798.995,873711918.995
106.7155309615793,873711918.995,873712038.995
106.5331044702242,873712038.995,873712158.995
74.9391020953008,873712158.995,873712278.995
