expt,t0,t1
74.24959136945638,740068544.995,740068664.995
106.8620891945503,740068664.995,740068784.995
107.2259907197708,740068784.995,740068904.995
107.5143273785602,740068904.995,740069024.995
107.7315524423644,740069024.995,740069144.995
107.8386674139573,740069144.995,740069264.995
107.9038732165952,740069264.995,740069384.995
107.910781135766,740069384.995,740069504.995
107.8519596691833,740069504.995,740069624.995
107.7199379050788,740069624.995,740069744.995
107.5108874937897,740069744.995,740069864.995
107.1966700652951,740069864.995,740069984.995
106.7365193256126,740069984.995,740070104.995
77.55290043329482,740070104.995,740070224.995
