expt,t0,t1
110.0792630029839,905077491.995,905077611.995
119.1144976190935,905077611.995,905077731.995
115.108297593315,905077731.995,905077851.995
119.156545972441,905077851.995,905077971.995
119.1662905793857,905077971.995,905078091.995
119.1736765849788,905078091.995,905078211.995
119.1728208565972,905078211.995,905078331.995
119.1697830208428,905078331.995,905078451.995
119.1637875738697,905078451.995,905078571.995
119.1562197259955,905078571.995,905078691.995
119.1461221310934,905078691.995,905078811.995
119.126729186647,905078811.995,905078931.995
119.0863762451554,905078931.995,905079051.995
119.0422634470874,905079051.995,905079171.995
34.65309840241304,905079171.995,905079291.995
