expt,t0,t1
106.7956032260446,900593398.995,900593518.995
107.9134277984195,900593518.995,900593638.995
115.8793843828989,900593638.995,900593758.995
115.9150361665945,900593758.995,900593878.995
100.7011773241176,900593878.995,900593998.995
108.1738914928193,900593998.995,900594118.995
114.6476406814011,900594118.995,900594238.995
111.3014654804715,900594238.995,900594358.995
111.96356732993,900594358.995,900594478.995
115.97107567898,900594478.995,900594598.995
115.9605395232824,900594598.995,900594718.995
115.9555495571576,900594718.995,900594838.995
115.926781038631,900594838.995,900594958.995
111.9685626443572,900594958.995,900595078.995
