expt,t0,t1
96.22829831647206,926197319.995,926197439.995
87.47690528660381,926197439.995,926197559.995
109.654222832026,926197559.995,926197679.995
109.7725300964563,926197679.995,926197799.995
109.8474362615484,926197799.995,926197919.995
109.9086842262262,926197919.995,926198039.995
109.8770947115827,926198039.995,926198159.995
109.8195624980482,926198159.995,926198279.995
109.6845737629551,926198279.995,926198399.995
109.4807197733406,926198399.995,926198519.995
109.1384033843066,926198519.995,926198639.995
27.92448341762633,926198639.995,926198759.995
