expt,t0,t1
109.6275453835829,926593642.995,926593762.995
118.7041544669395,926593762.995,926593882.995
118.7594345203865,926593882.995,926594002.995
118.78649158215,926594002.995,926594122.995
118.8101364269922,926594122.995,926594242.995
118.8221112760313,926594242.995,926594362.995
118.8247479891069,926594362.995,926594482.995
118.8147252704382,926594482.995,926594602.995
118.7969047268928,926594602.995,926594722.995
118.7647507329567,926594722.995,926594842.995
118.7181188844656,926594842.995,926594962.995
118.6533135044718,926594962.995,926595082.995
105.7131315966514,926595082.995,926595202.995
