expt,t0,t1
101.640203695383,836413532.99,836413652.99
109.8840870796431,836413652.99,836413772.99
110.0761801538967,836413772.99,836413892.99
110.1779635855916,836413892.99,836414012.99
110.245933681883,836414012.99,836414132.99
110.2883776938055,836414132.99,836414252.99
110.2556340443372,836414252.99,836414372.99
110.2039963632981,836414372.99,836414492.99
110.1009968675927,836414492.99,836414612.99
109.9718182161054,836414612.99,836414732.99
109.7495937780358,836414732.99,836414852.99
109.3606728617841,836414852.99,836414972.99
57.8571089501443,836414972.99,836415092.99
