expt,t0,t1
111.0332996922909,904361831.995,904361951.995
119.0649081593837,904361951.995,904362071.995
119.0805893819753,904362071.995,904362191.995
119.098623857616,904362191.995,904362311.995
119.1027206572426,904362311.995,904362431.995
119.1064484240047,904362431.995,904362551.995
119.1041219124674,904362551.995,904362671.995
119.1042449234223,904362671.995,904362791.995
119.0952169889971,904362791.995,904362911.995
119.075203641474,904362911.995,904363031.995
106.8331794311722,904363031.995,904363151.995
118.947924741326,904363151.995,904363271.995
118.9256490618942,904363271.995,904363391.995
16.80475152734025,904363391.995,904363511.995
