expt,t0,t1
101.4011718018576,851027293.995,851027413.995
118.4813174480863,851027413.995,851027533.995
118.5284787785135,851027533.995,851027653.995
118.5584720582861,851027653.995,851027773.995
114.5904488907456,851027773.995,851027893.995
118.6077459681552,851027893.995,851028013.995
118.6157630734297,851028013.995,851028133.995
118.614474132555,851028133.995,851028253.995
118.6104949955809,851028253.995,851028373.995
118.5929151256428,851028373.995,851028493.995
118.5775173630776,851028493.995,851028613.995
118.5424271511324,851028613.995,851028733.995
118.4929179159584,851028733.995,851028853.995
114.3967474124708,851028853.995,851028973.995
29.56701681635421,851028973.995,851029093.995
