expt,t0,t1
95.52711680606446,807066201.995,807066321.995
96.8638827090536,807066321.995,807066441.995
105.0733997832324,807066441.995,807066561.995
105.2115694265011,807066561.995,807066681.995
105.2926347306095,807066681.995,807066801.995
105.3014230450558,807066801.995,807066921.995
105.2466832748047,807066921.995,807067041.995
105.1042123680914,807067041.995,807067161.995
104.8836206085544,807067161.995,807067281.995
104.5259176318318,807067281.995,807067401.995
58.03259202506893,807067401.995,807067521.995
