expt,t0,t1
112.9165086772721,793935840.995,793935960.995
119.0713475154547,793935960.995,793936080.995
119.1194661920087,793936080.995,793936200.995
119.151149535335,793936200.995,793936320.995
119.1681678335227,793936320.995,793936440.995
119.1834639783425,793936440.995,793936560.995
119.1860739499062,793936560.995,793936680.995
119.1822017789798,793936680.995,793936800.995
117.2345116496375,793936800.995,793936920.995
119.1633115749574,793936920.995,793937040.995
119.1472078364775,793937040.995,793937160.995
119.1162144241589,793937160.995,793937280.995
115.0617854182891,793937280.995,793937400.995
78.19439108344645,793937400.995,793937520.995
