id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9
1,1548.5987920072882,152.11239150021,0.7717471879736656,-0.6776258537060933,-0.7040705031467441,49,0.0,0.009296466802806831,1.1643708576270422,-0.16522831798583454,1548.5987920072882,152.11239150021,532.3213926565146,0.0,84.97855149099232,52.13149768623099,-27.89123161907918,0.7369346075976531,16.083287984336614,89.10208615642236,127.31765019353249,25.35883761282461,49.02364076526318,44.10491308710344,32.9233504021081,57.97033148756441,89.7003603597617
2,1409.8708782006738,162.97524378260863,0.6407683014587996,-0.05753949466250584,-0.45122342227107315,49,0.0,0.008624510152174704,1.2584506989028723,-0.24959051571446667,1409.8708782006738,162.97524378260863,535.7080677024978,0.0,188.96690962791513,52.19689069339365,-27.88667895778693,20.155525841787096,172.1116913506911,27.91239000845258,61.85514664853075,63.40487678305283,57.101543130175685,20.701894128753846,47.99325598558204,55.3560779138988,9.115665911573021
3,1560.1142291063775,162.93097892052236,0.3485471129545099,0.21018140953107534,0.2663324875375656,49,0.0,0.010186497865250211,2.3519473342251698,-0.928568981529516,1560.1142291063775,162.93097892052236,619.7113071278814,0.0,235.95383677984634,52.126068498015364,-27.886725222971556,49.3142321509753,92.12498186952081,34.42724248995727,43.40092492471247,100.65135145010778,58.89326238217184,88.64230434591157,38.66591682943642,62.85071733059445,50.74037335449343
4,1783.2051442559284,170.0492621971145,0.8606159846206203,0.896162316616255,0.7443782403913785,49,0.0,0.010744299656091956,1.3981330156121055,-0.3638712282349811,1783.2051442559284,170.0492621971145,725.2953523726546,0.0,83.90751438369115,52.02090943003957,-27.883734145385,2.4442270581281544,35.615098599951075,43.90962949106495,36.75347872678611,372.27990204118737,122.93806652109208,43.42520537502555,24.997938560099534,31.4993941801691,11.43241181915075
5,1462.9713814172487,177.0772121131373,0.4406295419480487,-0.49126309776407145,-0.6306248174718452,49,0.0,0.013758766777882596,2.620306972674141,-1.0458804312851069,1462.9713814172487,177.0772121131373,850.3783538394068,0.0,406.3828890690603,52.171856577924046,-27.880817745924777,135.06677196774052,75.84370184766588,81.46386021811429,103.40277451185993,98.50574542067216,56.60958882689438,110.68355132494199,45.284244260080264,83.63520485130661,59.88291061013073
6,1512.094428764164,181.30367285898777,0.2930589411100303,0.11479763151420133,0.7025171097100933,49,0.0,0.015277185264078633,3.8404792021408007,-1.4609635439012416,1512.094428764164,181.30367285898777,1185.8545474921325,0.0,457.8201268527362,52.14870136017904,-27.879065804016406,148.9528082510055,222.44032817266816,74.47315652704788,94.49792152273682,95.26302657585668,95.08247197338224,211.0719017472985,96.7116289613407,66.85735769279708,80.50394606799901
7,1668.1454364950625,182.43164025966377,0.5422283952089052,0.1362980359071812,0.5353177022552601,49,0.0,0.008708455100299333,1.1969178741722573,-0.19516088140990584,1668.1454364950625,182.43164025966377,1104.410214007832,0.0,454.4856312582057,52.07514668496169,-27.878598463869423,125.74435733382262,115.15362763063379,71.91773773384591,154.83899871211275,123.39851968081175,78.31630582408076,88.15997358481707,82.39591413498567,71.25479200290448,193.22998736981725
8,1851.842843770855,185.6185859228359,0.9826455475863763,0.6028139576664023,0.6004617566817919,49,0.0,0.019464928858848693,2.094600210961512,-0.8027528573464802,1851.842843770855,185.6185859228359,394.8153318247896,39.11968989181186,67.46859209892544,51.98856265918111,-27.877223755878784,0.0,46.58745556603783,0.19619150662630971,0.0,37.71053236275151,66.81204937132831,33.55469852957249,81.2097914396377,74.3216600701134,54.422952978722016
9,1310.2837390278082,188.95106535377525,0.23659326406399347,0.34591140459999487,-0.08037838252832534,49,0.0,0.00444650379025814,1.0050948099789638,-0.00551757605446507,1310.2837390278082,188.95106535377525,551.9290902533406,0.0,298.3357999255651,52.24382086234433,-27.875818503869034,39.270197196353074,31.08487932378972,125.58752084079053,53.752438809581705,57.28889065714433,42.12945285077903,75.04373645378858,56.27847709016261,45.24087304840694,26.25262398254407
10,1501.3730421731589,192.26804506434013,0.88965022952117,-0.3303288810649359,0.3646206746022623,49,0.0,0.01226602432432442,1.13679765314866,-0.1392079208628392,1501.3730421731589,192.26804506434013,1111.3234501999666,0.0,598.7249467294071,52.15375296295739,-27.874496188661713,112.39649812843578,111.6237970406361,106.74435236374988,152.3229708069441,120.16142285314217,99.32658820600689,103.728483929777,122.08027472252512,77.87308903149619,105.0659731172532
