expt,t0,t1
97.33461017013752,842945388.995,842945508.995
106.5743605677661,842945508.995,842945628.995
106.7225571091956,842945628.995,842945748.995
106.8300155062729,842945748.995,842945868.995
106.9274075957076,842945868.995,842945988.995
106.9637600277257,842945988.995,842946108.995
107.0057367557923,842946108.995,842946228.995
106.996717614381,842946228.995,842946348.995
107.0040083685181,842946348.995,842946468.995
106.9775139368816,842946468.995,842946588.995
106.9041954109143,842946588.995,842946708.995
85.22218732169453,842946708.995,842946828.995
